method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
GA-FT,0.1,0,15,im23.jpg,26214,26214,False,True,True,0.049724578857421875,61.16509247315224,0.9996694432826956,0.9999942116907165,26214,13035,0.049724578857421875,2.011047180667434,0.09999847412109375,527183.9521288838,0.9996636568867765,20.10401455089583,511.0,28.0,2.284463042044081,3.0
WOW,0.1,0,15,im23.jpg,26214,26214,False,False,,0.0157318115234375,66.16301626208093,0.9999816451246646,0.9999981687187954,26214,4124,0.0157318115234375,6.3564500484966056,0.09999847412109375,1666305.2415130942,0.9999798138770729,63.56418727667105,,,,
S-UNIWARD,0.1,0,15,im23.jpg,26214,26214,False,False,,0.0142059326171875,66.60610610510267,0.9999767804488251,0.999998346324777,26214,3724,0.0142059326171875,7.039205155746509,0.09999847412109375,1845285.3963480128,0.9999751268119997,70.39137476987241,,,,
HILL,0.1,0,15,im23.jpg,26214,26214,False,False,,0.016170501708984375,66.04356866251351,0.9999828575359867,0.9999981176257702,26214,4239,0.016170501708984375,6.184005661712668,0.09999847412109375,1621099.9801840056,0.9999809751940254,61.83982372287393,,,,
MiPOD-lite,0.1,0,15,im23.jpg,26214,26214,False,False,,0.01973724365234375,65.17793858439047,0.9999879636207747,0.9999977024227976,26214,5174,0.01973724365234375,5.066486277541554,0.09999847412109375,1328148.978739853,0.9999856660712269,50.66490963405019,,,,
AMDT,0.1,0,16,im24.jpg,26214,26214,False,True,True,0.049358367919921875,61.19719569953958,0.9996000346857102,0.9999914414451171,26214,12939,0.049358367919921875,2.025968003709715,0.09999847412109375,531095.3563644795,0.9995914795539524,20.251712560181723,1861.0,78.0,9.239744624937885,53.0
LSB,0.1,0,16,im24.jpg,26214,26214,False,True,,0.05051422119140625,61.096666992742726,0.9996102528537608,0.9999912410220525,26214,13242,0.05051422119140625,1.9796103307657453,0.09999847412109375,518942.97054825554,0.9996014972896,19.78851645563245,,,,
LSB-M,0.1,0,16,im24.jpg,26214,26214,False,True,,0.049999237060546875,61.141169833903405,0.9995670028992206,0.9999913302169734,26214,13107,0.049999237060546875,2.0,0.09999847412109375,524288.0,0.9995583368701849,19.991471783054685,,,,
EA-LSB,0.1,0,16,im24.jpg,26214,26214,False,True,,0.04967498779296875,61.169425918086944,0.9999491108736819,0.999991386614753,26214,13022,0.04967498779296875,2.0130548302872064,0.09999847412109375,527710.2454308094,0.9999404979267624,20.12965764771258,,,,
PVD,0.1,0,16,im24.jpg,26214,26214,False,True,,0.2874870300292969,53.544621045857966,0.9987356531414648,0.9999501965466001,26214,13167,0.050228118896484375,1.9908863066757803,0.09999847412109375,91183.24397914096,0.9986859126569048,3.473846846430366,,,,
GA-FT,0.1,0,16,im24.jpg,26214,26214,False,True,True,0.0496063232421875,61.17543321995483,0.9996178821005318,0.9999913984121888,26214,13004,0.0496063232421875,2.015841279606275,0.09999847412109375,528440.6964011074,0.9996092837995413,20.15084405508666,653.0,42.0,2.490763833047822,17.0
WOW,0.1,0,16,im24.jpg,26214,26214,False,False,,0.0185394287109375,65.44984013557279,0.9999575839448256,0.9999967852917517,26214,4860,0.0185394287109375,5.393827160493827,0.09999847412109375,1413959.4271604938,0.9999543693729326,53.93663337549342,,,,
S-UNIWARD,0.1,0,16,im24.jpg,26214,26214,False,False,,0.0140838623046875,66.64358590465697,0.999948513747333,0.9999975579690913,26214,3692,0.0140838623046875,7.100216684723727,0.09999847412109375,1861279.2026002167,0.9999460718421552,70.9994211963678,,,,
HILL,0.1,0,16,im24.jpg,26214,26214,False,False,,0.01851654052734375,65.45520510823656,0.9999575354516833,0.9999967892674395,26214,4854,0.01851654052734375,5.4004944375772554,0.09999847412109375,1415707.213844252,0.9999543248554651,54.00330171712218,,,,
MiPOD-lite,0.1,0,16,im24.jpg,26214,26214,False,False,,0.02277374267578125,64.55645951690202,0.9999784220738759,0.9999960511294658,26214,5970,0.02277374267578125,4.390954773869347,0.09999847412109375,1151062.4482412061,0.99997447328855,43.90909687198554,,,,
AMDT,0.1,0,17,im25.jpg,26214,26214,False,True,True,0.0491943359375,61.21165258358556,0.9997402131616948,0.9999893284512902,26214,12896,0.0491943359375,2.032723325062035,0.09999847412109375,532866.2233250621,0.9997295443853129,20.322045726065717,1505.0,63.0,8.067832833039574,38.0
LSB,0.1,0,17,im25.jpg,26214,26214,False,True,,0.05020904541015625,61.122983963555946,0.9997995989971129,0.9999891083563718,26214,13162,0.05020904541015625,1.991642607506458,0.09999847412109375,522097.1597021729,0.999788709536181,19.91252176513088,,,,
LSB-M,0.1,0,17,im25.jpg,26214,26214,False,True,,0.049480438232421875,61.18646823486418,0.9997886695966616,0.9999892668346284,26214,12971,0.049480438232421875,2.020969855832241,0.09999847412109375,529785.121887287,0.9997779386995341,20.20551907813204,,,,
EA-LSB,0.1,0,17,im25.jpg,26214,26214,False,True,,0.050319671630859375,61.113425624802034,0.999954694794208,0.9999890841887742,26214,13191,0.050319671630859375,1.987264043666136,0.09999847412109375,520949.34546281555,0.9999437794775252,19.87182640644048,,,,
PVD,0.1,0,17,im25.jpg,26214,26214,False,True,,0.2880439758300781,53.53621564072639,0.999104455837715,0.9999375778992335,26214,13077,0.049884796142578125,2.004588208304657,0.09999847412109375,91006.93713332186,0.9990420896386965,3.4683665463222457,,,,
GA-FT,0.1,0,17,im25.jpg,26214,26214,False,True,True,0.049549102783203125,61.18044566019003,0.9998033477440292,0.9999892513265706,26214,12989,0.049549102783203125,2.018169220109323,0.09999847412109375,529050.9520363384,0.9997926011843506,20.17781443104707,746.0,44.0,3.464572499971837,19.0
WOW,0.1,0,17,im25.jpg,26214,26214,False,False,,0.015590667724609375,66.20215645107979,0.9999759378988891,0.9999966179732395,26214,4087,0.015590667724609375,6.413995595791534,0.09999847412109375,1681390.461463176,0.9999725559535072,64.13917438411455,,,,
S-UNIWARD,0.1,0,17,im25.jpg,26214,26214,False,False,,0.013545989990234375,66.81269610517957,0.9999719767661539,0.9999970614317297,26214,3551,0.013545989990234375,7.382145874401577,0.09999847412109375,1935185.248099127,0.9999690382802319,73.82029951307607,,,,
HILL,0.1,0,17,im25.jpg,26214,26214,False,False,,0.016754150390625,65.88957951377536,0.9999739608991806,0.9999963654615222,26214,4392,0.016754150390625,5.968579234972678,0.09999847412109375,1564627.2349726777,0.9999703264553428,59.68493198048939,,,,
MiPOD-lite,0.1,0,17,im25.jpg,26214,26214,False,False,,0.021015167236328125,64.90547510446251,0.999983096263083,0.9999954411032251,26214,5509,0.021015167236328125,4.758395353058631,0.09999847412109375,1247384.7914322019,0.9999785374433705,47.583658326294234,,,,
AMDT,0.1,0,18,im26.jpg,26214,26214,False,True,True,0.048915863037109375,61.236306405520594,0.9998671617861712,0.9999834116577624,26214,12823,0.048915863037109375,2.044295406691102,0.09999847412109375,535899.7750916323,0.9998505756474994,20.440211284608754,2352.0,99.0,12.551537749939598,74.0
LSB,0.1,0,18,im26.jpg,26214,26214,False,True,,0.049892425537109375,61.150457430426556,0.9998257927019207,0.9999830797280774,26214,13079,0.049892425537109375,2.004281672910773,0.09999847412109375,525410.4148635217,0.999808875377633,20.039291828656182,,,,
LSB-M,0.1,0,18,im26.jpg,26214,26214,False,True,,0.0493011474609375,61.20223333473965,0.9998562374170945,0.9999832803664108,26214,12924,0.0493011474609375,2.0283194057567315,0.09999847412109375,531711.7623026926,0.999839520187163,20.280248466414708,,,,
EA-LSB,0.1,0,18,im26.jpg,26214,26214,False,True,,0.04973602294921875,61.164093061154034,0.9999669596276369,0.9999831328744216,26214,13038,0.04973602294921875,2.0105844454670962,0.09999847412109375,527062.6488725265,0.9999500930593547,20.105147813694696,,,,
PVD,0.1,0,18,im26.jpg,26214,26214,False,True,,0.3010902404785156,53.34383682323,0.9992917386959546,0.9998980852753948,26214,13043,0.049755096435546875,2.0098136931687494,0.09999847412109375,87063.59913339837,0.9991898961536051,3.318572845687778,,,,
GA-FT,0.1,0,18,im26.jpg,26214,26214,False,True,True,0.049724578857421875,61.16509247315224,0.9998261397915456,0.9999831369492191,26214,13035,0.049724578857421875,2.011047180667434,0.09999847412109375,527183.9521288838,0.9998092796725783,20.106943138510808,458.0,28.0,2.224745791987516,3.0
WOW,0.1,0,18,im26.jpg,26214,26214,False,False,,0.015850067138671875,66.13049254699442,0.9999827374269314,0.999994624735353,26214,4155,0.015850067138671875,6.309025270758123,0.09999847412109375,1653873.1205776173,0.9999773622550754,63.08978716028748,,,,
S-UNIWARD,0.1,0,18,im26.jpg,26214,26214,False,False,,0.014034271240234375,66.65890494988444,0.9999816153401252,0.9999952406374113,26214,3679,0.014034271240234375,7.1253057896167435,0.09999847412109375,1867856.1609132916,0.9999768560650357,71.25249604683684,,,,
HILL,0.1,0,18,im26.jpg,26214,26214,False,False,,0.016021728515625,66.08370992421672,0.9999813587647844,0.9999945665680223,26214,4200,0.016021728515625,6.241428571428571,0.09999847412109375,1636153.0514285713,0.9999759254340926,62.41373547547495,,,,
MiPOD-lite,0.1,0,18,im26.jpg,26214,26214,False,False,,0.018909454345703125,65.3640136391442,0.9999876468844637,0.9999935870865782,26214,4957,0.018909454345703125,5.288279201129716,0.09999847412109375,1386290.6629009482,0.9999812340502613,52.8826065400185,,,,
AMDT,0.1,0,19,im27.jpg,26214,26214,False,True,True,0.049083709716796875,61.221429818608364,0.9998140483362353,0.9999942567186715,26214,12867,0.049083709716796875,2.0373047330380043,0.09999847412109375,534067.2119375146,0.9998083061228795,20.36945275513143,1441.0,60.0,7.449660541955382,35.0
LSB,0.1,0,19,im27.jpg,26214,26214,False,True,,0.049884796142578125,61.15112159082226,0.9998275894893282,0.9999941726122693,26214,13077,0.049884796142578125,2.004588208304657,0.09999847412109375,525490.771277816,0.9998217631063003,20.042614993327064,,,,
LSB-M,0.1,0,19,im27.jpg,26214,26214,False,True,,0.050296783447265625,61.115401486901185,0.999759635436773,0.9999941146386303,26214,13185,0.050296783447265625,1.9881683731513082,0.09999847412109375,521186.41001137655,0.9997537514900356,19.877091196860363,,,,
EA-LSB,0.1,0,19,im27.jpg,26214,26214,False,True,,0.050312042236328125,61.11408414562498,0.9999809799675873,0.9999941128883039,26214,13189,0.050312042236328125,1.987565395405262,0.09999847412109375,521028.343013117,0.9999750929678642,19.87546218598588,,,,
PVD,0.1,0,19,im27.jpg,26214,26214,False,True,,0.5332145690917969,50.861783536787286,0.9993457811084976,0.9999376890423612,26214,12981,0.049518585205078125,2.019412988213543,0.09999847412109375,49162.197583327965,0.9992835109158644,1.8740739072788357,,,,
GA-FT,0.1,0,19,im27.jpg,26214,26214,False,True,True,0.04955291748046875,61.18011131746543,0.9998305925916576,0.9999942117272422,26214,12990,0.04955291748046875,2.018013856812933,0.09999847412109375,529010.2244803695,0.9998248052994761,20.176910990025085,439.0,27.0,1.9588193750241771,2.0
WOW,0.1,0,19,im27.jpg,26214,26214,False,False,,0.0169219970703125,65.8462874534245,0.9999865164117271,0.9999980199175964,26214,4436,0.0169219970703125,5.9093778178539225,0.09999847412109375,1549107.9386834987,0.9999845363560221,59.09376607270357,,,,
S-UNIWARD,0.1,0,19,im27.jpg,26214,26214,False,False,,0.015125274658203125,66.33377091165949,0.9999856485500668,0.999998230166143,26214,3965,0.015125274658203125,6.611349306431274,0.09999847412109375,1733125.5525851198,0.9999838787416094,66.11343604258272,,,,
HILL,0.1,0,19,im27.jpg,26214,26214,False,False,,0.01929473876953125,65.27641457811185,0.9999836309254314,0.9999977423038338,26214,5058,0.01929473876953125,5.182680901542112,0.09999847412109375,1358608.7022538553,0.9999813732662216,51.82663446293009,,,,
MiPOD-lite,0.1,0,19,im27.jpg,26214,26214,False,False,,0.019428253173828125,65.24646606643394,0.9999910108903497,0.9999977268755031,26214,5093,0.019428253173828125,5.147064598468486,0.09999847412109375,1349272.1021009227,0.9999887377862862,51.47085169413866,,,,
AMDT,0.1,0,20,im28.jpg,26214,26214,False,True,True,0.048919677734375,61.235967734734835,0.9998134314071496,0.9999954818372363,26214,12824,0.048919677734375,2.0441359950093574,0.09999847412109375,535857.986275733,0.9998089140873332,20.437765749727845,1753.0,73.0,8.882117040921003,48.0
LSB,0.1,0,20,im28.jpg,26214,26214,False,True,,0.049976348876953125,61.143158361785694,0.9998075401140724,0.9999953802411375,26214,13101,0.049976348876953125,2.0009159606136935,0.09999847412109375,524528.1135791161,0.9998029212443281,20.005521485892157,,,,
LSB-M,0.1,0,20,im28.jpg,26214,26214,False,True,,0.04962921142578125,61.17342986257985,0.9998756433533845,0.9999954157724646,26214,13010,0.04962921142578125,2.0149116064565717,0.09999847412109375,528196.9881629515,0.9998710596959284,20.146825447573363,,,,
EA-LSB,0.1,0,20,im28.jpg,26214,26214,False,True,,0.04990386962890625,61.149461380236254,0.9999909004441784,0.9999953869232648,26214,13082,0.04990386962890625,2.003822045558783,0.09999847412109375,525289.9263109616,0.9999862874094202,20.038251439126665,,,,
PVD,0.1,0,20,im28.jpg,26214,26214,False,True,,0.7750701904296875,49.237393268313184,0.998809580384865,0.999928364246814,26214,12570,0.04795074462890625,2.0854415274463007,0.09999847412109375,33821.45297765528,0.9987380299082848,1.2885775278682814,,,,
GA-FT,0.1,0,20,im28.jpg,26214,26214,False,True,True,0.04973602294921875,61.164093061154034,0.9998117842241012,0.9999954026295842,26214,13038,0.04973602294921875,2.0105844454670962,0.09999847412109375,527062.6488725265,0.999807187718983,20.102274537306727,400.0,27.0,1.7582084590103477,2.0
WOW,0.1,0,20,im28.jpg,26214,26214,False,False,,0.015869140625,66.12526952192829,0.9999950598226925,0.9999985329669794,26214,4160,0.015869140625,6.301442307692308,0.09999847412109375,1651885.2923076923,0.9999935927969194,63.01498086301818,,,,
S-UNIWARD,0.1,0,20,im28.jpg,26214,26214,False,False,,0.01483154296875,66.41894026565335,0.9999952412109872,0.999998628892624,26214,3888,0.01483154296875,6.742283950617284,0.09999847412109375,1767449.2839506173,0.999993870110136,67.42345501187023,,,,
HILL,0.1,0,20,im28.jpg,26214,26214,False,False,,0.01717376708984375,65.7821479215507,0.9999943364929919,0.9999984123114051,26214,4502,0.01717376708984375,5.822745446468236,0.09999847412109375,1526397.7823189693,0.9999927488133888,58.227920734104174,,,,
MiPOD-lite,0.1,0,20,im28.jpg,26214,26214,False,False,,0.01790618896484375,65.60077197556998,0.9999955555726209,0.9999983460624023,26214,4694,0.01790618896484375,5.584576054537708,0.09999847412109375,1463963.105240733,0.999993901642374,55.84627212444365,,,,
AMDT,0.1,0,21,im29.jpg,26214,26214,False,True,True,0.049198150634765625,61.21131582982903,0.9995244647656878,0.9999707954331584,26214,12897,0.049198150634765625,2.0325657129565013,0.09999847412109375,532824.9062572691,0.9994952740866467,20.31570823681243,2361.0,100.0,11.060303999925964,84.0
LSB,0.1,0,21,im29.jpg,26214,26214,False,True,,0.04969024658203125,61.16809208981508,0.9995365322368277,0.9999705021297602,26214,13026,0.04969024658203125,2.012436665131276,0.09999847412109375,527548.1971441732,0.9995070480378999,20.114753232062586,,,,
LSB-M,0.1,0,21,im29.jpg,26214,26214,False,True,,0.04965972900390625,61.17076015613708,0.9995205863148778,0.9999705200155165,26214,13018,0.04965972900390625,2.013673375326471,0.09999847412109375,527872.3933015824,0.9994911204635023,20.126793692025224,,,,
EA-LSB,0.1,0,21,im29.jpg,26214,26214,False,True,,0.050136566162109375,61.12925774921734,0.9999065307780286,0.9999702364921147,26214,13143,0.050136566162109375,1.9945217986761012,0.09999847412109375,522851.9223921479,0.9998767700521152,19.94306444560159,,,,
PVD,0.1,0,21,im29.jpg,26214,26214,False,True,,0.22684478759765625,54.5735155629864,0.9979943174167488,0.9998656884882027,26214,13398,0.05110931396484375,1.9565606806986118,0.09999847412109375,115559.19039451116,0.9978602752912115,4.398867991893508,,,,
GA-FT,0.1,0,21,im29.jpg,26214,26214,False,True,True,0.0494232177734375,61.191493434814326,0.9995400925103323,0.9999706608616588,26214,12956,0.0494232177734375,2.0233096634763816,0.09999847412109375,530398.4884223526,0.9995107668652805,20.223506519692197,484.0,29.0,2.1313624581089243,4.0
WOW,0.1,0,21,im29.jpg,26214,26214,False,False,,0.018589019775390625,65.43823871438276,0.9999534471733348,0.9999889647437009,26214,4873,0.018589019775390625,5.37943771803817,0.09999847412109375,1410187.321157398,0.9999424124307581,53.792100095269575,,,,
S-UNIWARD,0.1,0,21,im29.jpg,26214,26214,False,False,,0.0148773193359375,66.40555675793073,0.9999481223983491,0.9999911681619402,26214,3900,0.0148773193359375,6.7215384615384615,0.09999847412109375,1762010.9784615384,0.9999392910184639,67.21232961660108,,,,
HILL,0.1,0,21,im29.jpg,26214,26214,False,False,,0.020015716552734375,65.11709218621233,0.9999507087283016,0.9999881178359123,26214,5247,0.020015716552734375,4.995997712978845,0.09999847412109375,1309670.8244711263,0.9999388271499009,49.95768322934698,,,,
MiPOD-lite,0.1,0,21,im29.jpg,26214,26214,False,False,,0.02397918701171875,64.3324590613801,0.9999703597721742,0.9999857648482481,26214,6286,0.02397918701171875,4.170219535475661,0.09999847412109375,1093198.0299077316,0.9999561250423554,41.70100197949463,,,,
AMDT,0.1,0,22,im3.jpg,26214,26214,False,True,True,0.049098968505859375,61.22007992511112,0.9995387521103984,0.9999878817949144,26214,12871,0.049098968505859375,2.036671587289255,0.09999847412109375,533901.2365783545,0.9995266394948094,20.35738570303219,1345.0,56.0,6.340019958093762,31.0
LSB,0.1,0,22,im3.jpg,26214,26214,False,True,,0.049823760986328125,61.156438533647545,0.9996055059088576,0.9999877117998659,26214,13061,0.049823760986328125,2.007043871066534,0.09999847412109375,526134.5085368655,0.9995932225563458,20.062580639599624,,,,
LSB-M,0.1,0,22,im3.jpg,26214,26214,False,True,,0.049755096435546875,61.16242788540455,0.999518869258128,0.9999877203455306,26214,13043,0.049755096435546875,2.0098136931687494,0.09999847412109375,526860.6007820286,0.9995065955117779,20.088526947315763,,,,
